class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
hbase-common\src\main\java\org\apache\hadoop\hbase\KeyValue.java,2741,1391,808,10,194,2,1256,1044,2300,3721,2199,5920,29322.71197,48.99753441,488.6248898,258687.4116,798.4179369,194,1,0,33,181,7969,hbase-common\src\main\java\org\apache\hadoop\hbase\KeyValue.java,223,1036,49506,2.092676,,,5,2.242152,74.353745,19.476122,24235,0.489537,534.323792,1.079311,219,754,47742,1.579322,,,18,8.219178,63.061226,20.558882,23494,0.492103,0,0,4,3,12,25,,,1,25,54.761906,72.982773,4.5,0.375,0,0,223,15.170068,0.012237,4,219,0.272109,14.897959,0.020927,24753,0.126733,17.922726,-2.399992,-0.724247,411953,1425147,0.356837,0.103147,105.05262,598.853516,0.071416,0.407106,19159.00586,0.887225,5.447303,215.069504,0.964437,0.01668,0.297461,0.446136,1,1,3,0,1,2,3,1,0
hbase-client\src\main\java\org\apache\hadoop\hbase\protobuf\ProtobufUtil.java,1816,1217,798,35,297,8,1197,1715,2912,4759,3202,7961,45323.42264,22.38336108,402.9455751,272685.3114,841.6213314,297,1,0,160,780,2077,hbase-client\src\main\java\org\apache\hadoop\hbase\protobuf\ProtobufUtil.java,132,734,17292,4.244738,,,2,1.515152,67.346939,20.41658,8279,0.478776,3646.842529,21.089767,97,343,9312,3.683419,,,9,9.278351,49.72789,24.382921,4484.5,0.481583,962.503601,10.336164,43,145,1806,8.028793,,,3,6.976744,57.346939,32.336018,830.5,0.459856,249.880157,13.836111,132,8.979591,0.007243,43,97,2.92517,6.598639,0.042447,8646,0.091871,12.992501,-3.030988,-0.914663,412483,1424457,0.356378,0.103197,166.702576,494.537262,0.113326,0.336191,71295.85938,3.301605,1.826284,121.474998,0.920265,0.018857,0.099493,0.4164,6,5,8,2,0,11,8,2,0
hbase-protocol\src\main\java\org\apache\hadoop\hbase\protobuf\generated\HBaseProtos.java,13888,12567,6812,1,3,0,2,5,7,4,5,9,25.2661943,0.079157153,12.63309715,319.1902872,0.985155207,3,1,0,1,14,3,hbase-protocol\src\main\java\org\apache\hadoop\hbase\protobuf\generated\HBaseProtos.java,69,239,4692,5.093777,,,5,7.246377,47.414967,28.624229,2226.5,0.474531,54.75,1.16688,68,235,4556,5.158033,,,5,7.352941,45.646259,28.252632,2160.5,0.47421,0,0,1,0,0,,0,0,1,100,4.081633,100,0,,0,,69,4.693878,0.003786,1,68,0.068027,4.62585,0.050938,2346,0.044542,6.29919,-1.538698,-0.464334,397905,2160900,0.369435,0.068027,2,473.287262,0.00136,0.321745,200.13356,0.009268,0.823522,63.710144,0.923335,0.027429,0.041348,0.321228,0,1,1,0,0,1,1,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\filter\Filter.java,202,25,2,1,13,0,59,34,93,62,37,99,355.3642546,5.640940361,20.2299861,1114.556603,3.439989517,13,1,4,5,26,78,hbase-client\src\main\java\org\apache\hadoop\hbase\filter\Filter.java,38,79,1406,5.618777,,,3,7.894737,30.408163,44.969818,663.5,0.471906,40.450001,2.876956,36,55,1260,4.365079,,,6,16.666666,23.333334,46.922024,602.5,0.478175,0,0,2,0,2,0,,,2,100,17.142857,95.81749,1,0.5,0,0,38,2.585034,0.002085,2,36,0.136054,2.44898,0.056188,703,0.016257,2.29905,0.122278,0.0369,413221,1425639,0.355742,0.103112,87.140244,397.920013,0.059239,0.27051,713.329773,0.033033,0.305452,34.289474,0.902355,0.045034,0.054162,0.255013,0,0,1,0,0,0,1,0,0
hbase-client\src\main\java\org\apache\hadoop\hbase\filter\ColumnPaginationFilter.java,103,71,36,3,15,1,79,64,143,179,118,297,1360.957341,0.885643165,48.59389126,11723.79963,36.18456675,15,3,0,11,44,30,hbase-client\src\main\java\org\apache\hadoop\hbase\filter\ColumnPaginationFilter.java,8,1,56,1.785714,,,7,87.5,5.510204,35.526318,27.5,0.491071,14,25,5,0,20,0,,,5,100,3.877551,48.305084,10,0.5,0,0,3,0,6,0,,,3,100,4.489796,60,3,0.5,0,0,8,0.544218,0.000439,3,5,0.204082,0.340136,0.017857,28,0.002744,0.388077,-13.662403,-4.122911,2155020,1423666,0.068213,0.103255,108.235191,6,0.073579,0.004079,12.005926,0.000556,0.00139,7.8125,0.976563,0.127698,0.000332,0.01056,0,0,0,0,0,0,0,0,1
hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\data\TestRowDataSingleQualifier.java,23,18,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,17,0,hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\data\TestRowDataSingleQualifier.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,2162370,2162370,0.067981,0.067981,1,1,0.00068,0.00068,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\PrefixTreeTestConstants.java,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\PrefixTreeTestConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000332,0.0001,2162370,2162370,0.067981,0.067981,1,1,0.00068,0.00068,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1
hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\BaseTestRowData.java,25,22,9,3,5,2,23,24,47,54,43,97,457.9876808,0.282888961,32.25515016,5663.142984,17.47883637,5,1,16,6,16,3,hbase-prefix-tree\src\test\java\org\apache\hadoop\hbase\codec\prefixtree\row\BaseTestRowData.java,3,1,6,16.666666,,,2,66.666664,2.653061,90.697678,2.5,0.416667,1,16.666666,1,0,0,,0,0,1,100,0.204082,100,0,,0,,2,0,2,0,,,2,100,2.653061,97.5,1,0.5,0,0,3,0.204082,0.000165,2,1,0.136054,0.068027,0.166667,3,0.000291,0.04114,-0.306749,-0.092568,2160900,1417106,0.068027,0.103733,81.337494,2,0.055294,0.00136,6,0.000278,0.002459,2.333333,0.777778,0.437505,0.028659,0.136752,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\wal\HLogSplitter.java,1393,977,657,13,100,4,407,663,1070,1727,1277,3004,17903.76954,4.76366969,184.4426681,177565.6987,548.0422799,100,1,0,52,102,398,hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\wal\HLogSplitter.java,24,118,552,21.376812,,,1,4.166667,63.333332,36.268017,217,0.393116,61.400002,11.123188,8,3,56,5.357143,,,5,62.5,7.210885,51.707317,26.5,0.473214,4,7.142857,17,57,272,20.955883,,,2,11.764706,63.061226,38.737988,107.5,0.395221,20.166666,7.414216,24,1.632653,0.001317,17,8,1.156463,0.544218,0.213768,276,0.036405,5.148431,-11.958932,-3.608854,414998,1424101,0.354219,0.103223,176.350937,262.790894,0.119885,0.178648,1696.453125,0.07856,0.09422,16.68,0.695,0.069657,0.03211,0.261938,1,1,12,2,1,2,12,3,0
hbase-common\src\main\java\org\apache\hadoop\hbase\HConstants.java,801,258,205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,12,0,hbase-common\src\main\java\org\apache\hadoop\hbase\HConstants.java,1,0,0,,0,0,1,100,0.408163,100,0,,0,,1,0,0,,0,0,1,100,0.408163,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.068027,0.000055,0,1,0,0.068027,,0,0.000138,0.019459,-0.014258,-0.004303,412306,2162370,0.356531,0.067981,1,250.780899,0.00068,0.170483,0,0,0,1,1,1,1,0,2,1,8,3,0,3,8,3,0
hbase-client\src\main\java\org\apache\hadoop\hbase\HTableDescriptor.java,1378,751,482,19,175,4,691,721,1412,2336,1557,3893,20614.8215,45.33179359,248.26964,201857.3932,623.0166458,175,1,1,47,193,2132,hbase-client\src\main\java\org\apache\hadoop\hbase\HTableDescriptor.java,196,1099,38220,2.875458,,,1,0.510204,67.14286,17.625,18560.5,0.485623,1235.453979,3.23248,188,724,35156,2.059392,,,3,1.595745,57.414967,18.343838,17216,0.489703,640.049988,1.8206,9,10,72,13.888889,,,4,44.444443,47.074829,61.184792,31,0.430556,13,18.055555,196,13.333333,0.010755,9,188,0.612245,12.789116,0.028755,19110,0.150352,21.262915,7.6238,2.300638,412458,1424554,0.3564,0.10319,140.70491,539.517883,0.095653,0.366769,12221.27832,0.565949,1.524446,186.644669,0.952269,0.01859,0.276907,0.413407,0,1,1,1,0,1,1,1,0
hbase-client\src\main\java\org\apache\hadoop\hbase\RemoteExceptionHandler.java,89,43,30,7,13,2,47,42,89,122,88,210,1085.924158,0.908032416,22.62142778,12543.18517,38.71353446,13,1,0,10,15,6,hbase-client\src\main\java\org\apache\hadoop\hbase\RemoteExceptionHandler.java,13,19,156,12.179487,,,2,15.384615,26.054422,58.652374,68.5,0.439103,14,8.974359,12,18,132,13.636364,,,2,16.666666,25.85034,60.031597,57,0.431818,0,0,1,0,0,,0,0,1,100,1.360544,100,0,,0,,13,0.884354,0.000713,1,12,0.068027,0.816327,0.121795,78,0.012571,1.777809,-3.683132,-1.111461,413392,1424927,0.355595,0.103163,111.944153,374.568359,0.076101,0.254635,2308.365967,0.106897,0.004406,11.269231,0.866864,0.093053,0.013753,0.090613,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\exceptions\OrphanHLogAfterSplitException.java,17,8,2,1,2,0,5,3,8,6,4,10,30,0.5169925,1.934264036,58.02792109,0.179098522,2,4,0,1,41,1,hbase-client\src\main\java\org\apache\hadoop\hbase\exceptions\OrphanHLogAfterSplitException.java,2,1,2,50,,,1,50,4.693878,84.146339,0.5,0.25,0,0,2,1,2,50,,,1,50,4.693878,84.146339,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.136054,0.00011,0,2,0,0.136054,0.5,1,0.00194,0.274347,0.033089,0.009985,413637,2162370,0.355384,0.067981,1,254.276657,0.00068,0.17286,0,0,0,1.5,0.75,0.528946,0.000362,0.028475,0,0,1,0,0,0,1,0,0
hbase-server\src\main\java\org\apache\hadoop\hbase\master\SplitLogManager.java,1190,885,589,13,120,4,518,776,1294,1910,1337,3247,18444.05747,6.644902652,224.2517433,162195.7812,500.6042628,120,2,0,47,176,438,hbase-server\src\main\java\org\apache\hadoop\hbase\master\SplitLogManager.java,23,88,506,17.391304,,,1,4.347826,54.965988,37.704151,209,0.413043,19.5,3.853755,3,1,6,16.666666,,,2,66.666664,5.578231,78.846153,2.5,0.416667,0,0,20,58,380,15.263158,,,2,10,54.489796,39.283962,161,0.423684,0,0,23,1.564626,0.001262,20,3,1.360544,0.204082,0.173913,253,0.029561,4.180492,5.351398,1.614895,415126,1424228,0.354109,0.103214,166.160461,252.226685,0.112957,0.171466,243.310501,0.011267,0.042552,18.130434,0.78828,0.05959,0.008029,0.163564,0,0,7,2,0,0,7,2,0
hbase-server\src\main\java\org\apache\hadoop\hbase\monitoring\TaskMonitor.java,180,122,72,6,16,3,88,115,203,289,202,491,2563.44861,1.15660541,41.66081052,22240.50012,68.6435189,16,1,0,16,25,15,hbase-server\src\main\java\org\apache\hadoop\hbase\monitoring\TaskMonitor.java,11,10,110,9.090909,,,3,27.272728,50.136055,69.266914,50,0.454545,18.5,16.818182,8,4,56,7.142857,,,4,50,23.67347,73.728813,26,0.464286,0,0,3,1,6,16.666666,,,2,66.666664,40,99.324326,2.5,0.416667,0,0,11,0.748299,0.000604,3,8,0.204082,0.544218,0.090909,55,0.013797,1.951225,-0.216539,-0.065345,413813,1425192,0.355233,0.103144,102.574066,341.941803,0.069731,0.232455,3408.040527,0.157821,0.238169,9.818182,0.892562,0.10664,0.004602,0.080135,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\HRegion.java,5326,3331,2269,48,583,7,2129,3098,5227,10025,6294,16319,101143.424,54.51240301,834.7226282,1113947.31,3438.108983,583,1,1,153,874,12782,hbase-server\src\main\java\org\apache\hadoop\hbase\regionserver\HRegion.java,181,1431,32580,4.392265,,,2,1.104972,75.578232,15.935169,15574.5,0.478039,7351.974121,22.565912,123,263,15006,1.752632,,,9,7.317073,47.687077,24.289675,7371.5,0.491237,1418.916626,9.455662,66,209,4290,4.871795,,,7,10.606061,71.224487,23.964294,2040.5,0.475641,996.216675,23.221834,181,12.312925,0.009932,66,123,4.489796,8.367347,0.043923,16290,0.145818,20.621717,-0.894622,-0.269971,412919,1423902,0.356002,0.103237,217.525589,471.22464,0.147876,0.320343,75173.59375,3.481178,2.62064,167.666672,0.926335,0.019464,0.165686,0.554717,6,3,16,4,3,9,16,7,0
hbase-common\src\main\java\org\apache\hadoop\hbase\util\ClassSize.java,286,142,90,17,24,5,68,88,156,290,190,480,2777.270095,2.95599351,28.03106206,36720.09082,113.3336137,24,1,0,9,17,14,hbase-common\src\main\java\org\apache\hadoop\hbase\util\ClassSize.java,14,18,182,9.89011,,,2,14.285714,50.680271,70.683113,82,0.450549,6,3.296703,13,12,156,7.692307,,,3,23.076923,21.564627,67.303612,72,0.461538,0,0,1,0,0,,0,0,1,100,39.659863,100,0,,0,,14,0.952381,0.000768,1,13,0.068027,0.884354,0.098901,91,0.012842,1.816165,-1.138126,-0.343453,412990,1425255,0.355941,0.103139,98.462601,401.705811,0.066936,0.273083,2053.204346,0.095081,0.15365,11.714286,0.836735,0.091149,0.013774,0.119814,0,0,1,1,0,0,1,1,0
