class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,minor,trivial,high,middle,low,non
hbase-common\src\main\java\org\apache\hadoop\hbase\io\hfile\HFileContextBuilder.java,80,58,33,1,11,0,86,38,124,107,55,162,588.3854215,26.08953091,8.199160153,488.2754694,1.507023054,11,1,0,7,23,45,hbase-common\src\main\java\org\apache\hadoop\hbase\io\hfile\HFileContextBuilder.java,41,67,1640,4.085366,,,9,21.95122,12.447034,29.559748,786.5,0.479573,116.833336,7.123984,36,26,1260,2.063492,,,16,44.444443,10.752119,30.757576,617,0.489683,0,0,5,4,20,20,,,1,20,4.502119,62.962963,8,0.4,0,0,41,2.17161,0.001701,5,36,0.26483,1.90678,0.040854,820,0.015758,2.228528,-19.366058,-4.639343,697455,2325322,0.270698,0.081193,129.887451,428.979126,0.06876,0.227093,233.126785,0.006544,0.044374,38.085365,0.928911,0.034235,0.022905,0.162209,1,0,1,0,0,1,1,0,0
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\BlockWithScanInfo.java,21,14,4,1,3,0,10,4,14,14,8,22,83.76180829,0.286526765,3.490075345,292.335022,0.902268586,3,1,0,1,14,1,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\BlockWithScanInfo.java,1,0,0,,0,0,1,100,1.377119,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.377119,100,0,,0,,1,0.052966,0.000041,1,0,0.052966,0,,0,0.000194,0.027504,-37.362995,-8.950699,3566432,2324097,0.052938,0.081236,107.718437,1,0.057024,0.000529,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\CorruptHFileException.java,11,9,3,1,2,0,11,8,19,14,11,25,81.89147428,0.89569603,4.574852049,195.051926,0.602012117,2,6,0,1,49,1,hbase-server\src\main\java\org\apache\hadoop\hbase\io\hfile\CorruptHFileException.java,4,2,12,16.666666,,,2,50,6.885593,87.248322,5,0.416667,3,25,3,2,6,33.333332,,,1,33.333332,4.608051,85.294121,2,0.333333,0,0,1,0,0,,0,0,1,100,2.489407,100,0,,0,,4,0.211864,0.000166,1,3,0.052966,0.158898,0.166667,6,0.001684,0.238204,1.702625,0.407882,695893,3562657,0.271306,0.052994,2.5,389.23761,0.001323,0.206055,27.695061,0.000777,0.002156,3.25,0.8125,0.280762,0.009363,0.056387,0,0,0,0,0,0,0,0,1
hbase-server\src\test\java\org\apache\hadoop\hbase\protobuf\TestReplicationProtobuf.java,41,33,26,1,2,0,21,42,63,159,123,282,1450.486656,0.234139191,39.94805014,42277.64019,130.4865438,2,1,0,9,44,1,hbase-server\src\test\java\org\apache\hadoop\hbase\protobuf\TestReplicationProtobuf.java,3,2,6,33.333332,,,1,33.333332,35.858051,79.834908,2,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.333332,,,1,33.333332,35.858051,79.834908,2,0.333333,0,0,3,0.158898,0.000124,3,0,0.158898,0,0.333333,3,0.006428,0.909023,-3.022715,-0.724123,3566432,2321424,0.052938,0.081329,137.487564,1,0.072783,0.000529,0,0,0.001358,2.166667,0.722222,0.353392,0.002122,0.029052,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\protobuf\ReplicationProtbufUtil.java,121,93,67,8,11,3,71,127,198,395,256,651,4123.485095,0.246969863,92.76271481,93952.41104,289.9765773,11,1,0,35,94,3,hbase-server\src\main\java\org\apache\hadoop\hbase\protobuf\ReplicationProtbufUtil.java,13,19,156,12.179487,,,2,15.384615,36.440678,62.716499,68.5,0.439103,15.333333,9.82906,2,0,2,0,,,2,100,0.95339,94.736839,1,0.5,0,0,11,14,110,12.727273,,,2,18.181818,36.016949,63.079777,48,0.436364,0,0,13,0.688559,0.000539,11,2,0.582627,0.105932,0.121795,78,0.010871,1.537445,-4.936888,-1.182683,3562656,2323177,0.052994,0.081268,153.591141,3,0.081308,0.001588,168.684753,0.004735,0.010834,10.615384,0.816568,0.092868,0.008873,0.092821,0,0,0,0,0,0,0,0,1
hbase-server\src\main\java\org\apache\hadoop\hbase\mapreduce\MultiTableInputFormatBase.java,183,102,66,12,20,5,80,93,173,363,232,595,3593.308487,0.655065046,47.11250312,59182.60453,182.6623597,20,2,1,15,512,11,hbase-server\src\main\java\org\apache\hadoop\hbase\mapreduce\MultiTableInputFormatBase.java,11,18,110,16.363636,,,2,18.181818,57.097458,54.86005,46,0.418182,10,9.090909,1,0,0,,0,0,1,100,0.158898,100,0,,0,,10,18,90,20,,,1,10,57.044491,54.892967,36,0.4,0,0,11,0.582627,0.000456,10,1,0.529661,0.052966,0.163636,55,0.016339,2.31065,-84.703186,-20.29154,3564544,2316967,0.052966,0.081486,177.516327,2,0.093974,0.001059,154.168854,0.004327,0.024877,8.545454,0.77686,0.109276,0.006706,0.092029,0,0,0,0,0,0,0,0,1
hbase-client\src\main\java\org\apache\hadoop\hbase\client\HTable.java,1461,852,447,8,147,4,1037,1078,2115,2787,1705,4492,23765.11718,63.37146318,435.2109127,210952.3183,651.0874021,147,1,0,73,469,3619,hbase-client\src\main\java\org\apache\hadoop\hbase\client\HTable.java,225,1565,50400,3.105159,,,1,0.444444,72.351692,17.476971,24417.5,0.484474,4479.278809,8.887458,193,267,37056,0.720531,,,6,3.108808,40.995762,21.626152,18394.5,0.496397,186,0.501943,33,122,1056,11.55303,,,1,3.030303,65.942795,29.252819,467,0.442235,22.033333,2.08649,225,11.917373,0.009335,33,193,1.747881,10.222458,0.031052,25200,0.140725,19.901541,108.37085,25.961378,695884,2324462,0.27131,0.081223,193.106827,639.879395,0.102227,0.33874,35605.75391,0.999416,1.170113,213.216812,0.94763,0.022898,0.342922,0.515267,0,1,4,0,1,1,4,1,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\Result.java,743,367,202,6,90,2,464,392,856,1362,777,2139,10667.96243,10.21208002,192.2147828,79246.45832,244.5878343,90,1,0,24,115,829,hbase-client\src\main\java\org\apache\hadoop\hbase\client\Result.java,143,595,20306,2.930168,,,2,1.398601,60.699154,23.619125,9855.5,0.485349,148.558334,0.731598,139,373,19182,1.944531,,,9,6.47482,50.370762,24.560951,9404.5,0.490277,0,0,4,7,12,58.333332,,,1,25,36.28178,69.897957,2.5,0.208333,0,0,143,7.574152,0.005933,4,139,0.211864,7.362288,0.029302,10153,0.088645,12.536235,3.232962,0.77449,695613,2325348,0.271415,0.081192,127.737419,656.195374,0.067622,0.347377,779.988403,0.021893,0.544496,136.793701,0.956599,0.018312,0.241517,0.284092,0,0,0,0,1,0,0,1,0
hbase-client\src\main\java\org\apache\hadoop\hbase\client\Scan.java,690,323,189,8,75,4,338,278,616,868,480,1348,7128.19889,73.44966266,79.17513194,55814.81709,172.267954,75,4,1,22,215,1223,hbase-client\src\main\java\org\apache\hadoop\hbase\client\Scan.java,176,729,30800,2.366883,,,2,1.136364,59.692795,21.735777,15035.5,0.488166,853.854736,2.772256,168,479,28056,1.7073,,,6,3.571429,51.324154,22.133394,13788.5,0.491464,0,0,8,10,56,17.857143,,,3,37.5,33.845341,79.182159,23,0.410714,0,0,176,9.322034,0.007302,8,168,0.423729,8.898305,0.023669,15400,0.09831,13.903141,-9.481715,-2.271445,695640,2325202,0.271405,0.081197,138.420929,663.862244,0.073277,0.351436,4454.898438,0.125044,0.818991,169.488632,0.963004,0.016097,0.252782,0.319432,0,0,2,1,0,0,2,1,0
hbase-common\src\main\java\org\apache\hadoop\hbase\io\ImmutableBytesWritable.java,226,128,62,4,29,2,158,98,256,339,179,518,2298.813712,5.689718993,75.41419774,17388.09529,53.66696077,29,1,0,13,27,96,hbase-common\src\main\java\org\apache\hadoop\hbase\io\ImmutableBytesWritable.java,37,23,1332,1.726727,,,19,51.351353,19.279661,46.786633,654.5,0.491366,0,0,37,23,1332,1.726727,,,19,51.351353,19.279661,46.786633,654.5,0.491366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1.959746,0.001535,0,37,0,1.959746,0.017267,666,0.013479,1.906149,0.01778,0.004259,694362,3566432,0.271904,0.052938,1,527.981262,0.000529,0.279503,0,0,0.059527,35.864864,0.969321,0.032634,0.005119,0.093836,0,0,0,0,0,0,0,0,1
hbase-common\src\main\java\org\apache\hadoop\hbase\util\Pair.java,102,59,20,4,14,1,58,31,89,87,60,147,580.6913276,8.50936932,20.81587315,2549.79914,7.869750432,14,1,0,3,19,38,hbase-common\src\main\java\org\apache\hadoop\hbase\util\Pair.java,81,196,6480,3.024691,,,11,13.580247,48.040253,32.27758,3142,0.484877,0,0,81,196,6480,3.024691,,,11,13.580247,48.040253,32.27758,3142,0.484877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,4.290254,0.003361,0,81,0,4.290254,0.030247,3240,0.043729,6.184204,0.006909,0.001655,688224,3566432,0.274329,0.052938,1,612.679138,0.000529,0.32434,0,0,0.506624,77.376541,0.955266,0.017479,0.024796,0.161605,0,0,0,0,0,0,0,0,1
