"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"2.6.0all_bug.csv-->5.12.0all_bug.csv","240","198","728","230.257084115491","0","0.0349599417334304","0.0316546762589928","0.0657039711191336","0.0333315580093732","0","0.317460317460317","0.261904761904762","0.962962962962963","0.304572862586629","0","0.0629838603857761","0.0564826700898588","0.123014531936465","0.0563569603880793","0","0.361669795298114","0.408688656476267","0.0721373022257978","0.429604609847006","0.932421560740145","0.279639913891184","0.750009546181073","0.783559116335504","0.12512999835696","0.757374674595868","0","0.313381820634589","0.343139115719137","0.360253600336555","0.376899808208483","0.39776390188221","0.421311471916097","0.449206962448769","0.474975258623141","0.50012797195156","0.524160149243034","0.546364065634956","0.566863703681606","0.586455951914271","0.605843848892932","0.625394154044779","0.645596768536764","0.664778629617827","0.683241395255616","0.700601156595735","0.716220749302066","0.275565492108485","0.286123850356276","0.28542077474007","0.284972662490665","0.289630672877922","0.297479815494643","0.310968971126572","0.322403585119697","0.333664770131282","0.344077907353512","0.3525674032178","0.359120836053509","0.364751506361534","0.370479960575693","0.376934004124988","0.385062089471241","0.392060440616675","0.398344422765633","0.403044316923783","0.404576398606563"
"2.6.0all_bug.csv-->6.14.0.1all_bug.csv","330","257","1201","361.713010962862","0","0.0476121771750108","0.0404342353681561","0.103356282271945","0.0477560803376792","0","0.264635124298316","0.206094627105052","0.963111467522053","0.290066568534773","0","0.0807043286867205","0.0676048928054715","0.186679101577679","0.0766383952240584","0","0.361094586555622","0.397552477266933","0.110648423557406","0.413731416790315","0.894025664995326","0.258528643649702","0.818124667362256","0.862294463187751","0.132930888731808","0.785227958549338","0","0.407921908119033","0.440030516331762","0.460402207437878","0.477611841313921","0.495866853429996","0.513158717343691","0.53155794075498","0.551765246392573","0.571768166959953","0.591066858725849","0.609349735602102","0.62691633730484","0.644181861718976","0.660770605330307","0.677349421773031","0.693388029002799","0.709270016370338","0.725103038159755","0.740109140482773","0.753714480459377","0.377573120354967","0.391427495952967","0.39586579302306","0.398183527859995","0.402429097300203","0.40599183600925","0.41109262666266","0.418672533600169","0.426356340379051","0.433507127663474","0.439649152876047","0.445134697947799","0.450541931423884","0.455267050135837","0.460346911141292","0.464907254337205","0.469581058139428","0.474593391355807","0.47843633983332","0.47971505615364"
"3.8.0all_bug.csv-->1.4.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->2.6.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->3.8.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->4.10.0all_bug.csv","273","171","818","342.157356699525","0","0.0440677966101695","0.032312925170068","0.0850135107046352","0.0509347209961833","0","0.243098842386465","0.152270703472841","0.728406055209261","0.304681528672774","0","0.0746105493304181","0.0533125487139517","0.152256863657515","0.0793127826292912","0","0.38189120116831","0.445691858342461","0.168583424607521","0.416104134084214","0.897499087258123","0.278506263867495","0.763370964617756","0.834306379639457","0.432111771784386","0.761656511519153","0","0.312276647717954","0.344384723605814","0.376055834906518","0.411644704833741","0.444654986112003","0.472582535297103","0.499125059653225","0.526097811180517","0.55119511904193","0.575929250177905","0.599359807074957","0.620860915400474","0.640884024109516","0.659904024648652","0.678142104407172","0.695687362878006","0.712727573880582","0.729190640109976","0.744339658744549","0.757933193213026","0.267407961567562","0.278840468518145","0.293717014849843","0.315143720437922","0.335255611155779","0.350397521281795","0.364544737422706","0.379835920085195","0.393388850597231","0.407222747701678","0.420056687241959","0.430873121539267","0.440165013538039","0.448534327761137","0.456250021898204","0.463391780665388","0.47023346963416","0.476597587903013","0.480919723589716","0.482360915901233"
"3.8.0all_bug.csv-->5.12.0all_bug.csv","205","147","551","228.017877893984","0","0.031577325939618","0.0265534682080925","0.0551385970179125","0.034231279170231","0","0.271164021164021","0.194444444444444","0.728835978835979","0.301610949595217","0","0.0565673289183223","0.0467260012714558","0.102521164759512","0.0561492967001425","0","0.388754804684008","0.463841959417181","0.137659783677483","0.472523501172431","0.932332171270224","0.286994746023123","0.761114367841465","0.851770375401573","0.396781575175932","0.769028531391221","0","0.311689493501113","0.338094817924557","0.370039075926016","0.400000671893905","0.428732993555594","0.457202260331793","0.486270332437188","0.512231623149036","0.537324521558262","0.561503503358629","0.584771824451089","0.606726260353351","0.628651490179549","0.649457486964524","0.668719429267741","0.686887563867614","0.704310769307049","0.720935507869825","0.736221764325022","0.749978101776389","0.273779958006745","0.280641709505107","0.296350883247435","0.311481640136237","0.32616035431409","0.341050755778052","0.357334502670281","0.370486612536684","0.383248203573776","0.395553904874472","0.407383243725936","0.41810245964337","0.429568427909212","0.440136768115424","0.448995094588004","0.456707247163484","0.463753816121783","0.469941129985443","0.474066382262608","0.47540583498831"
"3.8.0all_bug.csv-->6.14.0.1all_bug.csv","271","194","853","370.750913571854","0","0.042337134822684","0.0348858119043337","0.0843135316793516","0.0480219160719418","0","0.217321571772253","0.155573376102646","0.684041700080192","0.297314285141823","0","0.0708682008368201","0.0569917743830787","0.150123196057726","0.0778860641409205","0","0.396107758986998","0.454406390753803","0.179230050140223","0.415278263961099","0.894025664995326","0.266635590817201","0.845557032111431","0.921658184112168","0.470623331564709","0.789400372059236","0","0.395807103311277","0.434643615710563","0.46092384157997","0.48015924079026","0.49810947733437","0.516472440843019","0.537706227334912","0.559617086256544","0.582396807974757","0.603864065955642","0.625100651531916","0.645547058341625","0.665248829783779","0.683574785146594","0.701150049656391","0.717838346436704","0.73382274021492","0.748705922459005","0.762548381066458","0.775018571532238","0.364837333881186","0.385573034780154","0.396449815109712","0.401118255495932","0.405087376764807","0.410034999319208","0.418822016517508","0.428855791676354","0.440594078113881","0.451235029732999","0.462242351674601","0.472843069257461","0.483073762542902","0.491885893714102","0.50015493635734","0.507577432691576","0.514375989982534","0.51970524457846","0.523468675606607","0.524720535356054"
"4.10.0all_bug.csv-->1.4.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.10.0all_bug.csv-->2.6.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
