"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.25969881527958,0.0575663942886652,-56.6250302031061,0
"LOC",0.000891640074420192,0.000111824680163043,7.97355354041843,1.54175774927653e-15
"LOCE",-0.000795267239712334,7.42147833104691e-05,-10.715752364127,8.58563238736105e-27
"CCSum",-0.00225072940161546,0.000757081421198854,-2.97290270054624,0.00294997950512097
"NMax",0.156494755508799,0.0250801978427345,6.23977356518879,4.38204759957084e-10
"n",0.000809098309524719,0.00011703816408051,6.91311518666804,4.74124650355359e-12
