"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"2.6.0all_bug.csv-->5.12.0all_bug.csv","274","200","725","234.677750960937","0","0.0376943183381483","0.032258064516129","0.0656108597285068","0.0338316352057325","0","0.362433862433862","0.264550264550265","0.958994708994709","0.310420305503885","0","0.0682866043613707","0.0575043128234618","0.122818905641199","0.0573063710103467","0","0.331634933404845","0.413962635201573","0.0742826495038884","0.430397065436472","0.932421560740145","0.285912172152705","0.719778564551384","0.812794519288579","0.0922367225178262","0.757550232179884","0","0.337590144547933","0.365177355235813","0.391623804051621","0.414849531819623","0.436718372189368","0.459621702374453","0.480977378678482","0.502564618290045","0.52421680659133","0.546274636975579","0.567485489560443","0.587722919051352","0.607532900671934","0.627136349279794","0.645854347988197","0.664260168754309","0.681331121131845","0.698219243337598","0.714070312617501","0.728918522176715","0.301107118805945","0.310075000360154","0.320460434015606","0.328521180354014","0.335579530721181","0.343987926272578","0.350713123811981","0.35801038557278","0.365775467002292","0.374561653194179","0.382712057342161","0.389984646406905","0.397127984782098","0.404486928741308","0.410964575865386","0.417445632605864","0.422079154478074","0.426793549951193","0.429899762128616","0.431218775158424"
"2.6.0all_bug.csv-->6.14.0.1all_bug.csv","381","251","1176","364.069346477437","0","0.052006552006552","0.0401150711203452","0.101862278042443","0.0479509740947181","0","0.305533279871692","0.201283079390537","0.943063352044908","0.291956171994737","0","0.0888837046541467","0.0668976545842218","0.183864915572233","0.0769803815337791","0","0.336194442083794","0.404946035523073","0.112773009263194","0.414133793498098","0.894025664995326","0.260642576403902","0.791470493253194","0.874063263658587","0.0989883189547653","0.773931799343115","0","0.416206338200956","0.452400426222261","0.479454399300677","0.499018417353283","0.514355115870148","0.529143800897247","0.544852137043925","0.561070112656189","0.577683566837259","0.594475382479098","0.611556461602489","0.627853852573223","0.644083545181812","0.660699166346217","0.676718959572967","0.6926273473539","0.707720223960703","0.722269567889832","0.736756777772381","0.750495319113882","0.386282194438671","0.404871062533744","0.417196645337248","0.422844940754592","0.42434403733317","0.425495667075257","0.427805579871369","0.430740259912518","0.434280393127885","0.438228937212558","0.44281449255806","0.446529009048992","0.450390110004999","0.45515233375468","0.459292424037803","0.463579728765518","0.466753557378209","0.469177820389696","0.471708628944657","0.472914489141022"
"3.8.0all_bug.csv-->1.4.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->2.6.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->3.8.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.8.0all_bug.csv-->4.10.0all_bug.csv","350","209","756","364.243154435926","0","0.0532157518625513","0.0378349022447502","0.0843938379102478","0.0535287107257236","0","0.31166518254675","0.186108637577916","0.67319679430098","0.324348312053362","0","0.0909090909090909","0.0628855122611705","0.149985120523758","0.084099957516172","0","0.361080686381891","0.431453085067543","0.217871485943775","0.420126713165517","0.897499087258123","0.300419272555144","0.742599877613964","0.817804023147829","0.500853481301981","0.761015854800043","0","0.332729937210214","0.373102377548542","0.405400995856126","0.438568300859063","0.467323351211819","0.494179178299679","0.522253586840247","0.551253746700069","0.577437110999277","0.602901973088917","0.627108749202498","0.64979397540002","0.670675282375369","0.69034489714917","0.708926004012118","0.726342088569767","0.742475546354089","0.757489657997389","0.771065757380968","0.78323649086296","0.289195671686846","0.310429131272465","0.326934711295638","0.34648327658337","0.362389497528286","0.376997385270691","0.393887679408343","0.412755809408225","0.428857905367497","0.444925929495992","0.460224433032727","0.474304629370364","0.486607360266259","0.497894206835545","0.508256652666873","0.517446643201552","0.52509247707735","0.531292057208886","0.53518308958319","0.536469845556"
"3.8.0all_bug.csv-->5.12.0all_bug.csv","270","168","550","247.961473138464","0","0.0390455531453362","0.028960524047578","0.058349246764269","0.036700850534488","0","0.357142857142857","0.222222222222222","0.727513227513228","0.32799136658527","0","0.0703949941337505","0.051242946469422","0.10803378511098","0.0605488408277485","0","0.362563689997318","0.443908107624922","0.188164834182533","0.476088964024945","0.932332171270224","0.315287117307537","0.763794976981474","0.846055042039087","0.47289045063454","0.773428075926553","0","0.342981740623409","0.38130765761753","0.422104496635119","0.457336521451393","0.487235892696381","0.517589235758502","0.545315116691985","0.570676765971577","0.596725580308819","0.621338108548898","0.643859372665901","0.664632296732425","0.684082340825085","0.703288452992654","0.721180630721425","0.737602987649873","0.752780415762103","0.766555419960455","0.779332816177837","0.790833011079849","0.306795663570806","0.327605406618789","0.354506533693792","0.37727635564588","0.395167617789691","0.414359741630872","0.431198342027379","0.445915856385014","0.462430506075331","0.478032998180012","0.491713434260236","0.503781661542433","0.514716224224192","0.526112013614185","0.536251583191886","0.544705419763323","0.55165577617808","0.556592207907757","0.560023252083184","0.561127314526509"
"3.8.0all_bug.csv-->6.14.0.1all_bug.csv","377","242","842","399.520098580777","0","0.0539496279336005","0.0408369895376308","0.0876079492248465","0.0511539931568789","0","0.302325581395349","0.194065757818765","0.675220529270249","0.320385002871513","0","0.0915604128718883","0.0674752544263209","0.155093018972186","0.0834329600937165","0","0.364238973400187","0.431545848559531","0.220362029404266","0.420153446979343","0.894025664995326","0.292441060065069","0.801787892402732","0.892117737243415","0.507069828350238","0.783144867578418","0","0.406440118515471","0.446776252376021","0.483906946265253","0.50908022852761","0.529365610570957","0.549354220026359","0.571731367500337","0.593878855484406","0.615182389296872","0.635988268104055","0.656436858322164","0.676537816153562","0.695936534060315","0.714202331950545","0.731117528964757","0.747262653529103","0.76213658276342","0.775664143976442","0.788009889599213","0.799128080893436","0.376015377057448","0.398758733807577","0.42218172119662","0.434436634792036","0.442136628297206","0.450154943903353","0.461597116504366","0.473290783250105","0.484512440555328","0.495736513496021","0.507191175778512","0.518933793439606","0.530462034546908","0.541067462822711","0.550277402781972","0.558928112901777","0.566032851160336","0.571230105558141","0.574566269451874","0.575652537966484"
"4.10.0all_bug.csv-->1.4.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.10.0all_bug.csv-->2.6.0all_bug.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
