version, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1.4.0all_bug.csv,5,6,6160.00440985586,10538,7040.6633447595,10543,6172.00440985586,5,,, 
2.6.0all_bug.csv,6,7,3691.52914080168,10141,4097.09920305675,10147,3705.52914080168,6,,, 
3.8.0all_bug.csv,7,7,3608.55433172963,10002,4117.3093093682,10009,3624.55433172963,6,,, 
4.10.0all_bug.csv,7,8,6344.22728478502,10947,7242.65390552646,10954,6360.22728478502,5,,, 
5.12.0all_bug.csv,5,6,4833.19353915448,11180,5533.6124048803,11185,4845.19353915448,6,,, 
