"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.69983105378223,0.0620782376777159,-27.3820765113699,4.48381383559076e-165
"L",0.018638574555799,0.00510693508143044,3.64965958223585,0.000262588067529408
"D",0.00121944712823923,0.000408081861329361,2.98824143829077,0.00280587802310505
"E",-3.17596252045043e-07,2.30194917581339e-07,-1.37968403204567,0.167683951491942
"DIT",-0.0538931112036776,0.0218904222664054,-2.46194936524298,0.0138184173734528
"CBO",0.0346887392202669,0.00268031584796958,12.9420341436793,2.60635873776078e-38
"RFC",-0.000319145959398882,0.000103270287742585,-3.09039479191146,0.00199890606639989
