"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.59743536408773,0.0361169683271669,-44.2294976039324,0
"CCSum",0.00538739012481551,0.00087332496136226,6.16882645425817,6.87986868270768e-10
"L",0.0108768667253544,0.00407577676661267,2.66866105485804,0.00761542578726649
"T",-8.44931387549237e-05,4.91136843475595e-05,-1.72035838641216,0.0853673163418721
"CBO",0.0419379976709425,0.00201635076961294,20.7989593392983,4.42301420045538e-96
"LCOM",-0.000156007198858871,3.97225739237744e-05,-3.92741918381827,8.58622583063317e-05
