"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"3.0all_bug_me_all.csv-->2.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->2.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->3.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.0all_bug_me_all.csv-->3.1all_bug_me_all.csv","1116","1204","3199","1225","0","0.192446973616141","0.197603807648121","0.283549016131891","0.188524763469618","0","0.348423353106463","0.375897596003747","0.998751170777396","0.382453949422417","0","0.247944901133082","0.259036144578313","0.441698308595098","0.234056804640987","0","0.40024805102764","0.38979447200567","0.283575478384125","0.433214499093636","0.716247342310418","0.335809540800398","0.440864171107978","0.421939340756427","0.00970375429956581","0.435618137675554","0","0.234777301300665","0.268918948190772","0.295983213899458","0.315590672255687","0.334111405875198","0.351838914193422","0.371035136432643","0.390715591614293","0.40956566789908","0.429423436702388","0.44973418543382","0.469826599925365","0.489534044530511","0.509621391699871","0.530361861694641","0.551490020296878","0.57272042785933","0.594663350947701","0.616607526914559","0.637564874706022","0.156557824493893","0.161482199467145","0.165275386479908","0.163580833086667","0.161816746697422","0.159653190190149","0.159684080209261","0.160539187357343","0.160250883198368","0.161184955137448","0.1623858208165","0.16286568315075","0.162402046647096","0.162277990641136","0.163090235210668","0.164520767023501","0.166139009132252","0.169254143393981","0.172593407009525","0.17396293455492"
"3.0all_bug_me_all.csv-->3.2all_bug_me_all.csv","1459","1565","3703","1532.85582869511","0","0.218544038346315","0.222649025465927","0.286410395235517","0.213825705027962","0","0.393579714054491","0.422174264904235","0.998920960345293","0.413503056027816","0","0.281036309351825","0.291542473919523","0.445179129598461","0.258686333494818","0","0.422928262213977","0.412028447742733","0.286487322201608","0.450355956530585","0.71343537414966","0.378689691713437","0.542524726239257","0.522442337711967","0.00851601359881612","0.521089267605526","0","0.294214492993658","0.326620397499857","0.352892655931855","0.372829047160697","0.390390993803105","0.405776814407267","0.420909487956374","0.435802177460157","0.45145734061353","0.467279365758698","0.484333076438964","0.501665714934215","0.518990741756139","0.536876493414252","0.55506626788581","0.573556642194799","0.593004096396522","0.613293551500132","0.633726455738292","0.653360475076212","0.229602130591341","0.23532763345396","0.240434788340653","0.241138379076455","0.240544868249987","0.237919340148198","0.235066511207356","0.231641802697365","0.228886676378612","0.225820208999425","0.22394476115681","0.222035988938424","0.219716393355626","0.217958526301971","0.216428136339934","0.215183900901327","0.215558121135264","0.217580437085355","0.22004005817546","0.220906472218001"
"3.1all_bug_me_all.csv-->2.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->2.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.0all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.1all_bug_me_all.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"3.1all_bug_me_all.csv-->3.2all_bug_me_all.csv","1381","1606","3706","1533.98886827458","0","0.216355945480182","0.222777084200305","0.286509470429068","0.213627573876954","0","0.372538440787699","0.433234421364985","0.999730240086323","0.413808704686966","0","0.273736372646184","0.294246976914621","0.445379161158515","0.258750816702431","0","0.433518862090291","0.404452690166976","0.286487322201608","0.450544285572777","0.71343537414966","0.379125914159174","0.568635808415285","0.515226339687381","0.00312551106884412","0.524094635659248","0","0.293863149841875","0.329750899521378","0.355214770344272","0.37569312401251","0.392837530905218","0.408486049976507","0.423589606358214","0.439507983298831","0.455365027353586","0.471868536560254","0.488808961193524","0.506383689101414","0.524570993859831","0.543031208716951","0.562156246146329","0.581371325647137","0.601063233925658","0.621033226845658","0.640997174044667","0.660191547008447","0.229218623119343","0.238882550146395","0.24316045254665","0.24460384250772","0.243592781155356","0.241393886548203","0.238606738990164","0.236688589799341","0.234379903310435","0.232489451870173","0.230680763901076","0.229401354351149","0.228768566807236","0.228351526348544","0.228914282203738","0.229565856372084","0.231091262696178","0.233240050273704","0.235522664320803","0.236259724076361"
