"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.22698812919458,0.545933913190146,-4.07922657924152,4.51857802898787e-05
"nBroker2",-0.722505705144123,0.434968127941302,-1.66105435946246,0.0967025297056911
"Pairs3",0.0195378605095893,0.00903117149075982,2.16338052373153,0.0305119243043612
"X2StepReach3",0.0230077843569245,0.0119370502721598,1.92742627637118,0.0539265275780206
"IndwReach",-0.0288317044614448,0.0173122399119967,-1.66539423020966,0.0958341297812992
