"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"1.5_all_bug2.csv-->1.3_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.5_all_bug2.csv-->1.4_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.5_all_bug2.csv-->1.5_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.5_all_bug2.csv-->1.6_all_bug2.csv","44","38","67","41.4088050314465","0","0.266666666666667","0.243589743589744","0.275720164609054","0.227008345327211","0","0.483516483516484","0.417582417582418","0.736263736263736","0.45504181353238","0","0.34375","0.307692307692308","0.401197604790419","0.283794936114485","0","0.471698113207547","0.462264150943396","0.371069182389937","0.472429888058226","0.713836477987421","0.43476787529651","0.132643267822061","0.0933370531209533","0.0896423059342569","-0.012146330613167","0","0.145316994179729","0.177951602859871","0.23519958326952","0.28113160622459","0.320932269629799","0.347724349467876","0.366721837067091","0.38858150306779","0.408387567274088","0.424314770241536","0.4387368182811","0.458589929868427","0.483373168821168","0.507308170962474","0.531909695654999","0.557687197697288","0.585010664841449","0.610000656233155","0.633375634808471","0.654915001773231","-0.0446617151166113","-0.058641183364425","-0.0239862423120342","0.00536655675616156","0.0321778744155579","0.0440762675908758","0.0464825985724044","0.0543585539743024","0.0596651345096482","0.0586907521640159","0.0537398560528635","0.0554684283391529","0.0644163154990693","0.0711369878621717","0.0787210240023842","0.0886199576818563","0.10218983420752","0.11134008274281","0.117181305737546","0.118649027766193"
"1.5_all_bug2.csv-->1.7_all_bug2.csv","83","78","120","70.8803545051699","0","0.208020050125313","0.202072538860104","0.21978021978022","0.192365805500671","0","0.503030303030303","0.472727272727273","0.727272727272727","0.429577906091939","0","0.294326241134752","0.283121597096189","0.337552742616034","0.24403991689155","0","0.412112259970458","0.416543574593796","0.304283604135894","0.464777485168951","0.756277695716396","0.405871212121212","-0.0762819159093263","-0.0353305567993858","-0.0109223928765043","0.0181824063428032","0","0.179504388653201","0.199047569001912","0.216797564458921","0.242263858602697","0.264139606181157","0.291088379921244","0.314086294607899","0.331209654535377","0.347321568711864","0.364329646868555","0.383126244236252","0.404518283891011","0.425346329580851","0.446678751621168","0.46943366052722","0.492481974023768","0.515283490588617","0.537662603807004","0.560419292983362","0.584421712812149","0.0497770094656604","0.0248314863478531","0.00798853293605113","0.00667538375186768","0.00380515255355633","0.0102282875725718","0.0127837031742789","0.00781917565525586","0.00160626198772225","-0.00309621048741447","-0.00571318881421569","-0.00584376781647338","-0.00828624368957254","-0.0109969695233123","-0.012004047369778","-0.0131394288069643","-0.015414059603683","-0.0192869919677754","-0.0230800262121924","-0.0245728192906131"
"1.6_all_bug2.csv-->1.3_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.6_all_bug2.csv-->1.4_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.6_all_bug2.csv-->1.5_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.6_all_bug2.csv-->1.6_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"1.6_all_bug2.csv-->1.7_all_bug2.csv","52","67","136","74.1403249630724","0","0.187725631768953","0.205521472392638","0.244604316546763","0.178564537131865","0","0.315151515151515","0.406060606060606","0.824242424242424","0.449335302806499","0","0.235294117647059","0.272912423625255","0.377253814147018","0.244534617315007","0","0.500738552437223","0.472673559822747","0.336779911373708","0.474515031778482","0.756277695716396","0.432025331439394","0.114113333236238","0.0758955196125156","0.0155597098903375","-0.315838300000419","0","0.0613561837277768","0.115878988169231","0.181798484886677","0.229015674237967","0.262091584753806","0.295013239840646","0.320445253765988","0.342176475902119","0.363973693320531","0.384907215945408","0.405273550992836","0.426358219815054","0.446367604081792","0.466862130916759","0.489345608510105","0.512955444207855","0.536273929483765","0.5600584204806","0.583877044670644","0.607392937006812","-0.0870514379482388","-0.0764271879682967","-0.0363416257774665","-0.0106918063966891","0.00103257719751847","0.0157081177988469","0.0219359741704181","0.0240889527803074","0.0270788011998452","0.029375465217377","0.0303944236327315","0.0310466401413909","0.0285976448074097","0.025880947893319","0.0259760701961411","0.0277310010622074","0.0285580072798409","0.0300876958637968","0.0315155391254712","0.0320607745743234"
