"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.1458126200052,0.658328609901688,-1.74048735353657,0.0817734787835125
"wmc",-0.0466855107392738,0.0278265288323963,-1.6777338999222,0.0933990584001987
"rfc",0.0543677698752745,0.0120505887766583,4.51162767918721,6.43320397598204e-06
"mfa",-1.23587863320398,0.426991608664521,-2.89438623177952,0.00379900549660417
"cam",-1.87764215272885,1.09159158106553,-1.72009585388707,0.0854150192784739
"amc",0.0130060868948674,0.00682939504347351,1.90442737783878,0.0568545464136094
"max_cc",-0.0719927126423911,0.0274588438266622,-2.62184063891601,0.00874563147725888
