class,CL,LOC,LOCE,CCMax,CCSum,NMax,n1,n2,n,N1,N2,N,V,L,D,E,T,WMC,DIT,NOC,CBO,RFC,LCOM,Class,Size,Ties,Pairs,Density,AvgDist,Diameter,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Size2,Ties2,Pairs2,Density2,AvgDist2,Diameter2,nWeakComp2,pWeakComp2,2StepReach2,ReachEffic2,Broker2,nBroker2,EgoBetween2,nEgoBetween2,Size3,Ties3,Pairs3,Density3,AvgDist3,Diameter3,nWeakComp3,pWeakComp3,2StepReach3,ReachEffic3,Broker3,nBroker3,EgoBetween3,nEgoBetween3,Degree,NrmDegree,Share,OutDegree,InDegree,NrmOutDeg,NrmInDeg,Clus Coef,nPairs,Eigenvec,nEigenvec,Power,Normalized Power,inFarness,outFarness,inCloseness,outCloseness,OutdwReach,IndwReach,nOutdwReach,nIndwReach,Betweenness,nBetweenness,Betweenness2,EffSize,Efficiency,Constraint,Hierarchy,Indirectsfile,blocker,critical,major,normal,minor,trivial,enhancement,high,middle,low,non
main\org\apache\tools\ant\taskdefs\ConditionTask.java,49,28,20,5,7,1,21,23,44,42,33,75,316.0854306,0.635825269,14.18673962,1561.329485,4.818918163,7,3,0,5,37,1,main\org\apache\tools\ant\taskdefs\ConditionTask.java-->ConditionTask,3,0,6,0,,,3,100,47.584187,76.832153,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,,,3,100,47.584187,76.832153,3,0.5,0,0,3,0.439239,0.000734,3,0,0.439239,0,0,3,0.026708,3.777115,10.818288,3.923026,467172,420926,0.146199,0.162261,23.555162,1,0.034437,0.001462,0,0,0.045629,3,1,0.333333,0,0,0,0,0,12,1,0,1,0,12,2,0
testcases\org\example\tasks\TaskdefTestContainerTask.java,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,75,0,testcases\org\example\tasks\TaskdefTestContainerTask.java-->TaskdefTestContainerTask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000014,-0.000005,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,8,1,0,0,0,8,1,0
main\org\apache\tools\ant\taskdefs\Sequential.java,41,20,9,2,5,1,12,14,26,25,19,44,166.0862195,0.420405749,10.03680669,920.6442204,2.841494507,5,3,1,4,74,2,main\org\apache\tools\ant\taskdefs\Sequential.java-->Sequential,3,3,6,50,,,1,33.333332,32.210835,81.180809,1.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,,,1,33.333332,32.210835,81.180809,1.5,0.25,0,0,3,0.439239,0.000734,3,0,0.439239,0,0.5,3,0.019855,2.807945,9.059116,3.285099,467172,433219,0.146199,0.157657,14.962304,1,0.021875,0.001462,0,0,0.002423,1.833333,0.611111,0.412752,0.027506,0.104524,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\dotnet\NetCommand.java,176,78,41,5,18,3,82,88,170,195,135,330,1498.302572,2.900505044,32.03308031,6565.728758,20.26459493,18,1,0,13,71,26,main\org\apache\tools\ant\taskdefs\optional\dotnet\NetCommand.java-->NetCommand,9,15,72,20.833334,,,1,11.111111,51.244511,49.295776,28.5,0.395833,12,16.666666,3,0,6,0,,,3,100,1.171303,61.53846,3,0.5,0,0,6,10,30,33.333332,,,1,16.666666,51.244511,50.215206,10,0.333333,0,0,9,1.317716,0.002202,6,3,0.878477,0.439239,0.208333,36,0.053406,7.552806,16.135235,5.851106,465123,427081,0.146843,0.159923,20.545637,4,0.030037,0.005848,74.25,0.01594,0.014627,6,0.666667,0.164401,0.064208,0.177431,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\TaskdefsTest.java,6,5,1,1,1,0,5,3,8,6,4,10,30,0.386988016,2.584059348,77.52178045,0.239264754,1,3,0,1,51,0,testcases\org\apache\tools\ant\taskdefs\TaskdefsTest.java-->TaskdefsTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629085,0.953383,467172,432553,0.146199,0.1579,12.895635,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\ClassPathLoader.java,25,20,12,5,6,1,59,72,131,186,134,320,1594.299009,0.823364108,39.78740417,16477.58871,50.85675529,6,1,0,3,13,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\ClassPathLoader.java-->ClassPathLoader,3,1,6,16.666666,,,2,66.666664,1.756955,85.714287,2.5,0.416667,1,16.666666,2,0,2,0,,,2,100,0.878477,100,1,0.5,0,0,1,0,0,,0,0,1,100,1.171303,100,0,,0,,3,0.439239,0.000734,1,2,0.146413,0.292826,0.166667,3,0.000454,0.06418,86.69651,31.438679,465124,455593,0.146843,0.149915,7.75,3.5,0.01133,0.005117,17,0.00365,0.2632,2.333333,0.777778,0.411736,0.009936,0.108333,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\ClassPathLoader.java,25,20,12,5,6,1,59,72,131,186,134,320,1594.299009,0.823364108,39.78740417,16477.58871,50.85675529,6,1,0,3,13,0,main\org\apache\tools\ant\taskdefs\optional\sitraka\bytecode\ClassPathLoader.java-->LoaderEnumeration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJExportServlet.java,21,16,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,11,0,main\org\apache\tools\ant\taskdefs\optional\ide\VAJExportServlet.java-->VAJExportServlet,1,0,0,,0,0,1,100,0.732064,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,0.732064,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.000715,0.101141,1.476223,0.535322,467172,464444,0.146199,0.147058,3.333333,1,0.004873,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\AntTest.java,405,347,194,3,32,1,146,169,315,503,327,830,3823.700164,1.902581735,158.0890995,57460.26511,177.3464973,32,3,0,12,147,325,testcases\org\apache\tools\ant\taskdefs\AntTest.java-->AntTest,5,4,20,20,,,2,40,37.042461,75.522385,8,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,20,20,,,2,40,37.042461,75.522385,8,0.4,0,0,5,0.732064,0.001223,5,0,0.732064,0,0.2,10,0.022816,3.226656,15.51493,5.626165,467172,431108,0.146199,0.158429,20.967857,1,0.030655,0.001462,0,0,0.114012,3.7,0.74,0.20787,0.000177,0.019411,0,0,0,0,0,0,0,0,0,0,1
etc\testcases\taskdefs\fixcrlf\expected\Junk5.java,12,9,3,2,2,1,11,10,21,16,10,26,114.200253,0.101660374,9.836674378,1123.350703,3.467131798,2,1,0,3,12,0,etc\testcases\taskdefs\fixcrlf\expected\Junk5.java-->Junk1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->ANTLRTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629123,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->CalcFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->HTMLFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0.000001,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->ANTLRTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629123,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->CalcFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->HTMLFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0.000001,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->ANTLRTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629123,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->CalcFileFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,-0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java,4,4,1,1,1,0,37,39,76,56,48,104,417.7099311,1.044994712,26.9955727,2490.290233,7.686080965,1,1,0,2,12,0,testcases\org\apache\tools\ant\taskdefs\optional\ANTLRTest.java-->HTMLFilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000002,0.000001,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\DOMUtil.java,178,116,78,14,27,4,77,105,182,361,236,597,3498.090118,0.344670414,48.34851428,42667.37844,131.6894396,27,1,0,16,17,10,main\org\apache\tools\ant\taskdefs\optional\junit\DOMUtil.java-->DOMUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.000001,0,467172,467172,0.146199,0.146199,1,1,0.001462,0.001462,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,2,0,0
main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntTool.java,78,48,33,3,8,2,47,61,108,136,102,238,1233.830396,0.307945336,32.8927106,13546.31849,41.80962498,8,1,0,7,83,2,main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntTool.java-->VAJAntTool,4,2,12,16.666666,,,2,50,45.534409,97.1875,5,0.416667,2,16.666666,1,0,0,,0,0,1,100,0.439239,100,0,,0,,4,2,12,16.666666,,,2,50,45.534409,97.1875,5,0.416667,2,16.666666,4,0.585652,0.000978,4,1,0.585652,0.146413,0.166667,6,0.019694,2.785166,10.343225,3.750755,466489,429119,0.146413,0.159163,18.527781,2,0.027087,0.002924,7,0.001503,0.213141,3.2,0.8,0.372484,0.127138,0.16732,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJBuildInfo.java,433,229,132,4,41,3,151,169,320,393,295,688,3098.874615,3.529380705,80.00737734,17852.96653,55.10174856,41,1,0,21,58,282,main\org\apache\tools\ant\taskdefs\optional\ide\VAJBuildInfo.java-->VAJBuildInfo,6,6,30,20,,,2,33.333332,13.323572,72.800003,12,0.4,8,26.666666,2,2,2,100,1,1,1,50,0.732064,71.428574,0,0,0,0,4,4,12,33.333332,,,1,25,12.737921,73.728813,4,0.333333,0,0,6,0.878477,0.001468,4,2,0.585652,0.292826,0.2,15,0.010728,1.517186,13.483821,4.889626,465806,433178,0.146628,0.157672,17.603569,3,0.025736,0.004386,76.5,0.016423,0.063756,4.75,0.791667,0.250795,0.024365,0.213438,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java,1288,935,661,6,149,3,298,327,625,924,690,1614,7484.27662,61.88848953,83.67907668,63341.26391,195.4977281,149,5,0,31,573,1373,main\org\apache\tools\ant\taskdefs\optional\ide\VAJAntToolGUI.java-->VAJAntToolGUI,3,1,6,16.666666,,,2,66.666664,2.489019,89.473686,2.5,0.416667,1,16.666666,1,0,0,,0,0,1,100,0.585652,100,0,,0,,3,1,6,16.666666,,,2,66.666664,2.489019,89.473686,2.5,0.416667,1,16.666666,3,0.439239,0.000734,3,1,0.439239,0.146413,0.166667,3,0.001341,0.189672,8.122787,2.945559,466489,429125,0.146413,0.159161,17.277779,2,0.02526,0.002924,1,0.000215,0.004378,2.375,0.791667,0.478403,0.167511,0.141667,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->Enumerations,3,0,6,0,,,3,100,1.317716,100,3,0.5,2,33.333332,1,0,0,,0,0,1,100,1.02489,100,0,,0,,2,0,2,0,,,2,100,0.292826,,1,0.5,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0,3,0.000762,0.107738,1.999995,0.725256,466489,465806,0.146413,0.146628,3,2,0.004386,0.002924,2,0.000429,0.52597,3,1,0.333333,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->ArrayEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000007,-0.000003,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->CompoundEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000012,-0.000004,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->Enumerations,3,0,6,0,,,3,100,1.317716,100,3,0.5,2,33.333332,1,0,0,,0,0,1,100,1.02489,100,0,,0,,2,0,2,0,,,2,100,0.292826,,1,0.5,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0,3,0.000762,0.107738,1.999995,0.725256,466489,465806,0.146413,0.146628,3,2,0.004386,0.002924,2,0.000429,0.52597,3,1,0.333333,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->ArrayEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000007,-0.000003,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->CompoundEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000012,-0.000004,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->Enumerations,3,0,6,0,,,3,100,1.317716,100,3,0.5,2,33.333332,1,0,0,,0,0,1,100,1.02489,100,0,,0,,2,0,2,0,,,2,100,0.292826,,1,0.5,0,0,3,0.439239,0.000734,2,1,0.292826,0.146413,0,3,0.000762,0.107738,1.999995,0.725256,466489,465806,0.146413,0.146628,3,2,0.004386,0.002924,2,0.000429,0.52597,3,1,0.333333,0,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->ArrayEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000007,-0.000003,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java,26,10,2,1,3,0,40,23,63,49,31,80,292.8018154,1.467934712,17.56863224,1024.169425,3.161016743,3,1,0,3,16,3,main\org\apache\tools\ant\taskdefs\optional\junit\Enumerations.java-->CompoundEnumeration,1,0,0,,0,0,1,100,0.439239,100,0,,0,,1,0,0,,0,0,1,100,0.439239,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.146413,0.000245,0,1,0,0.146413,,0,0.000029,0.004156,-0.000012,-0.000004,465807,467172,0.146627,0.146199,1,2.5,0.001462,0.003655,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionSet.java,98,53,21,3,8,1,51,47,98,107,76,183,858.5182823,1.01259037,27.68580151,6625.946353,20.45045171,8,3,0,11,89,7,main\org\apache\tools\ant\taskdefs\optional\extension\ExtensionSet.java-->ExtensionSet,12,29,132,21.969696,,,1,8.333333,50.21962,53.67762,51.5,0.390152,7.333333,5.555555,2,0,2,0,,,2,100,1.317716,69.230766,1,0.5,0,0,10,20,90,22.222221,,,1,10,50.21962,54.792332,35,0.388889,0,0,12,1.756955,0.002935,10,2,1.464129,0.292826,0.219697,66,0.049291,6.970825,23.522537,8.529957,465806,434514,0.146628,0.157187,21.434519,3,0.031337,0.004386,34.25,0.007353,0.214317,7.375,0.614583,0.152993,0.025491,0.333933,0,0,0,1,0,0,0,0,1,0,0
main\org\apache\tools\ant\taskdefs\Filter.java,58,35,15,4,8,1,40,23,63,73,38,111,488.213956,0.64136877,26.1488639,4038.49972,12.46450531,8,3,0,4,76,5,main\org\apache\tools\ant\taskdefs\Filter.java-->Filter,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.029438,4.16315,5.377805,1.950149,467172,433260,0.146199,0.157642,12.949998,1,0.018933,0.001462,0,0,0,1.25,0.625,0.504622,0.000005,0.00461,0,0,0,1,0,0,1,0,1,1,0
testcases\org\apache\tools\ant\taskdefs\optional\EchoPropertiesTest.java,134,87,51,3,18,2,46,62,108,111,88,199,877.1725392,1.848811351,24.14253114,4627.632463,14.28281624,18,3,0,9,65,99,testcases\org\apache\tools\ant\taskdefs\optional\EchoPropertiesTest.java-->EchoPropertiesTest,1,0,0,,0,0,1,100,10.248902,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,10.248902,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.001381,0.195331,2.629125,0.953397,467172,432553,0.146199,0.1579,12.895633,1,0.018853,0.001462,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
main\org\apache\tools\ant\taskdefs\BUnzip2.java,64,60,46,14,15,3,22,33,55,155,86,241,1393.307691,0.074672612,13.39179077,18658.88508,57.58915148,15,4,0,10,112,1,main\org\apache\tools\ant\taskdefs\BUnzip2.java-->BUnzip2,3,1,6,16.666666,,,2,66.666664,49.633968,71.670189,2.5,0.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,16.666666,,,2,66.666664,49.633968,71.670189,2.5,0.416667,0,0,3,0.439239,0.000734,3,0,0.439239,0,0.166667,3,0.029482,4.169371,6.592786,2.390736,467172,431895,0.146199,0.15814,14.449998,1,0.021126,0.001462,0,0,0.42038,2.5,0.833333,0.335387,0.000011,0.003073,2,0,0,1,0,0,0,2,1,0,0
main\org\apache\tools\ant\taskdefs\Unpack.java,96,61,34,6,15,1,54,45,99,101,76,177,741.7710039,3.13007252,31.66798573,4763.591438,14.70244271,15,3,2,3,80,28,main\org\apache\tools\ant\taskdefs\Unpack.java-->Unpack,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,,,1,50,49.341141,71.549896,0.5,0.25,0,0,2,0.292826,0.000489,2,0,0.292826,0,0.5,1,0.029438,4.16315,5.377804,1.950148,467172,433260,0.146199,0.157642,12.950001,1,0.018933,0.001462,0,0,0,1.25,0.625,0.504622,0.000005,0.00461,1,0,0,0,0,0,0,1,0,0,0
main\org\apache\tools\ant\taskdefs\SendEmail.java,11,5,1,1,1,0,6,4,10,8,6,14,46.50699333,0.249632144,4.005894363,186.3021024,0.575006489,1,4,0,1,156,0,main\org\apache\tools\ant\taskdefs\SendEmail.java-->SendEmail,1,0,0,,0,0,1,100,1.756955,100,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,100,1.756955,100,0,,0,,1,0.146413,0.000245,1,0,0.146413,0,,0,0.002159,0.305372,5.880731,2.132524,467172,429797,0.146199,0.158912,16.567064,1,0.024221,0.001462,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
