"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"4.1_all_bug2.csv-->3.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.0_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.1_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.2_all_bug2.csv","25","23","35","27.7951807228916","0","0.167785234899329","0.190082644628099","0.2","0.150019889019382","0","0.520833333333333","0.479166666666667","0.729166666666667","0.579066265060241","0","0.253807106598985","0.272189349112426","0.31390134529148","0.227913462060382","0","0.557228915662651","0.629518072289157","0.539156626506024","0.521338365510234","0.855421686746988","0.590669014084507","0.128089122208078","0.237486495858062","0.336920238052822","0.0913586505056629","0","0.0852198061908968","0.161509418272734","0.227549819262376","0.260611175327132","0.28245162340308","0.298881171821102","0.319839524480744","0.347814127819785","0.389947498415987","0.426475498993323","0.458020125060674","0.486848192915041","0.516498914567657","0.545951883025057","0.573947223152464","0.597909623104359","0.619261719592214","0.640461320007763","0.661473852099093","0.680446269303417","-0.0145434448037392","0.0330665357491476","0.0789482199693946","0.0903435765402748","0.0908960972590188","0.0864746826652889","0.0895553617684204","0.101884256474069","0.133546783885368","0.158125741217149","0.176227464630087","0.190944603364129","0.207830010045299","0.225512060756181","0.241926721022523","0.25216804296504","0.258168363510665","0.264349040090295","0.270687007792845","0.273011713207698"
"4.1_all_bug2.csv-->4.3_all_bug2.csv","5","5","7","7.28801843317972","0","0.0276243093922652","0.037037037037037","0.0297872340425532","0.0488250190785111","0","0.454545454545455","0.454545454545455","0.636363636363636","0.662547130289066","0","0.0520833333333333","0.0684931506849315","0.0569105691056911","0.0820240987147037","0","0.580645161290323","0.686635944700461","0.465437788018433","0.506731933147869","0.974654377880184","0.660863958736299","0.532949661983866","0.668397376291121","0.409688120429243","0.510035514447622","0","0.408995474556942","0.445552831159638","0.465006682141099","0.474218392515533","0.480243684722528","0.510828589527729","0.533750045435419","0.550793290184534","0.563962535851572","0.589856635466639","0.620120224950517","0.645253864780346","0.666460000935968","0.684592513670906","0.704205679293073","0.722928277203752","0.739421833356896","0.754062054568316","0.767144704871845","0.778905794328226","0.38996530738561","0.412914987583165","0.418237646508766","0.412339641326983","0.402413224613507","0.420958516563757","0.431278192697535","0.434846277749691","0.433610640420053","0.449373219569414","0.472298263268394","0.489488601211978","0.50209778450907","0.510917513999202","0.522836392350989","0.534259336752524","0.542772647445492","0.54866548992497","0.552128844628004","0.553271514618361"
"4.2_all_bug2.csv-->3.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.0_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.1_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.3_all_bug2.csv","7","7","7","6.73041474654378","0","0.0358974358974359","0.0358974358974359","0.0358974358974359","0.0295281803034101","0","0.636363636363636","0.636363636363636","0.636363636363636","0.611855886049434","0","0.0679611650485437","0.0679611650485437","0.0679611650485437","0.0549754889550318","0","0.557603686635945","0.557603686635945","0.557603686635945","0.504406549300261","0.974654377880184","0.611648398882441","0.567645950089216","0.567645950089216","0.567645950089216","0.382679858601087","0","0.114165316130608","0.189846153129679","0.220251751349523","0.250019571197812","0.327388449416117","0.385896938611147","0.429481765149093","0.473071207333899","0.51401573303819","0.54660319797078","0.579188043288119","0.608926373586885","0.639465660271647","0.665593635269495","0.688190513227428","0.707926807121191","0.725313372444269","0.740746257873779","0.754537240969801","0.766935110065178","0.0856417069288652","0.142155992528202","0.152086276365028","0.161755068047608","0.22666881423739","0.273074550072266","0.304093955512702","0.337062955585764","0.368732413238851","0.391304497531213","0.415438212351896","0.437210094126481","0.461801142246676","0.4814571521418","0.497001364826736","0.509042780709103","0.518017026839203","0.524228924974252","0.527879795788416","0.529084333260238"
