"","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","BPP","BCE","MFM","AVG","X0.5","AUC","BPP","BCE","MFM","AVG","X0.5","AR0.05","AR0.1","AR0.15","AR0.2","AR0.25","AR0.3","AR0.35","AR0.4","AR0.45","AR0.5","AR0.55","AR0.6","AR0.65","AR0.7","AR0.75","AR0.8","AR0.85","AR0.9","AR0.95","AR1","CE0.05","CE0.1","CE0.15","CE0.2","CE0.25","CE0.3","CE0.35","CE0.4","CE0.45","CE0.5","CE0.55","CE0.6","CE0.65","CE0.7","CE0.75","CE0.8","CE0.85","CE0.9","CE0.95","CE1"
"4.1_all_bug2.csv-->3.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.0_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.1_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.1_all_bug2.csv-->4.2_all_bug2.csv","21","25","34","23.9668674698795","0","0.145833333333333","0.150602409638554","0.149122807017544","0.14052789600126","0","0.4375","0.520833333333333","0.708333333333333","0.499309738955823","0","0.21875","0.233644859813084","0.246376811594203","0.195464195630809","0","0.548192771084337","0.506024096385542","0.373493975903614","0.498140150965307","0.855421686746988","0.497432511737089","0.374378497031889","0.363660278881827","0.203398712198703","0.30387342438363","0","0.174151643160725","0.208033192312842","0.231372287947502","0.269558021888053","0.315953701933228","0.341060044255991","0.35935011791048","0.38022994388059","0.404104991615584","0.428687914643561","0.459919536295792","0.491228191705213","0.518529596641957","0.541998326824933","0.566470701597978","0.591537545464832","0.615312701941392","0.639410484734291","0.660819262244767","0.679828365394596","0.0840870380627517","0.0867169821381299","0.0835060434696546","0.101350716724536","0.133341835184229","0.141431797318713","0.142443186386558","0.146523608513583","0.153654570482523","0.161373337060733","0.179114440477739","0.197850282365003","0.211157087164394","0.218768322637589","0.228623788808133","0.240316868290491","0.250474085374785","0.26219892934935","0.269276774378713","0.271605974951735"
"4.1_all_bug2.csv-->4.3_all_bug2.csv","5","6","9","6.30875576036866","0","0.0229357798165138","0.0252100840336134","0.0277777777777778","0.0370801632953622","0","0.454545454545455","0.545454545454545","0.818181818181818","0.573523250942606","0","0.0436681222707424","0.0481927710843374","0.0537313432835821","0.0657601420738256","0","0.495391705069124","0.453917050691244","0.269585253456221","0.502107710930366","0.974654377880184","0.569525037610144","0.506913623683748","0.515876167259646","0.420805709833882","0.523183812144571","0","0.385497076345886","0.392462038919276","0.430885110573347","0.449079051100122","0.459690265525347","0.479612290050035","0.502953148227895","0.533977396560234","0.560874956859105","0.588680276017014","0.611335883206945","0.630151161927969","0.64602627452867","0.664276857277718","0.682621546602452","0.702710333818765","0.720407425941426","0.736115945139407","0.750153237369197","0.762772534362511","0.365710267851241","0.356698976079594","0.381133172270622","0.38424167406703","0.378782051426792","0.38400719036196","0.393712790561404","0.413689948899121","0.429600040340973","0.447793930295497","0.460095685772597","0.467754461800218","0.471594703386927","0.479415307602138","0.48801772984923","0.500274207318915","0.50940873490068","0.515731578516414","0.519447654459282","0.520673705160379"
"4.2_all_bug2.csv-->3.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.0_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.1_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.2_all_bug2.csv","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n","n"
"4.2_all_bug2.csv-->4.3_all_bug2.csv","9","7","9","6.95391705069124","0","0.0362903225806452","0.0330188679245283","0.0362903225806452","0.0292505066524366","0","0.818181818181818","0.636363636363636","0.818181818181818","0.632174277335568","0","0.0694980694980695","0.062780269058296","0.0694980694980695","0.0552350292038611","0","0.444700460829493","0.518433179723502","0.444700460829493","0.505086113529699","0.974654377880184","0.62970126799914","0.477634640999221","0.482126611545324","0.477634640999221","0.302921887149823","0","0.083145967068637","0.17602624734255","0.236773027196988","0.344615164094846","0.41172619842523","0.455690652590186","0.486722076315486","0.509795486294053","0.540435812298428","0.575771098917211","0.607339051349272","0.63657450549591","0.664969815021899","0.689249500289127","0.710247877885774","0.728588028782334","0.744744670617654","0.759085835634252","0.771901246286041","0.783422091649864","0.0536235441983314","0.127522570235496","0.17005183966994","0.267483528799061","0.323635646563046","0.355690694049141","0.373914473238023","0.383266323651694","0.403050684035793","0.430463066897133","0.454543573627529","0.476998227367207","0.49987326310177","0.518138809279859","0.532583426275557","0.543773033882719","0.552112442947808","0.557884912174509","0.561277520837312","0.562396849476858"
